CLI,Nbr_Transactions_2025,Montant_Total_2025,Montant_Moyen_2025,Montant_Max_2024,NCP,CPT_AGENCE_CODE,CLIENT_MARCHE,utilise_mobile_banking_2025,CSP_2025,Segment_NMR_2025,CLIENT_SPEC_LIB_2025,CLT_SECTEUR_ACTIVITE_LIB_2025,Nbr_Cheques_2024,Montant_Cheques_2025,Plafond_Chequier_2025,Ratio_Cheques_Paiements_2025,NBRE_TRANSACTIONS_2024,MONTANT_TOTAL_2024,MONTANT_MOYEN_2024,MONTANT_MAX_2024,NCP_client,AGENCE_COMPTE,MARCHE,utilise_mobile_banking_2024,CSP_2024,Segment_NMR_2024,CLIENT_SPEC_LIB_2024,CLT_SECTEUR_ACTIVITE_LIB_2024,NBRE_CHQ_COMPENSES_2024,MONTANT_CHQ_COMPENSES_2024,MONTANT_MAX_CHQ_2024,NBRE_PREAVIS,NBRE_CNP,NBRE_CNP_INCIDENT,AUTORISATION,NBRE_CHEQUIERS_OCTROYES_2024,NBRE_CHEQUES_OCTROYES_2024,NBRE_CHEQUES_EN_CIRCULATION,Ecart_Nbr_Cheques_2024_2025,Ecart_Montant_Max_2024_2025,A_Demande_Derogation,Derogation_Acceptee,hist_transaction_count,hist_total_amount,hist_avg_amount,hist_preferred_method,curr_transaction_count,curr_total_amount,curr_avg_amount,curr_preferred_method,transaction_frequency_change,avg_amount_change,method_changed,Revenu_Estime,Nombre_Methodes_Paiement,Montant_Moyen_Cheque,Montant_Moyen_Alternative,Target_Nbr_Cheques_Futur,Target_Montant_Max_Futur,CSP,Segment_NMR,CLT_SECTEUR_ACTIVITE_LIB,Utilise_Mobile_Banking
1243c2c1,20,1257343.49,62867.1745,119918.76,d768f502da,13.0,TPE,True,RETRAITE,S5 Univers,Unknown,INFORMATION ET COMMUNICATION,2.0,121967.76999999999,89034.04,0.1,15,681490.69,45432.712666666666,90045.85,d768f502da,13.0,PRO,True,RETRAITE,S5 Univers,Unknown,INFORMATION ET COMMUNICATION,5.0,191452.3,59584.34,0,0,0,41931.02585866791,1,25,20.0,-3.0,60334.42,0,0.0,15,681490.69,45432.712666666666,Chèque,20,1257343.49,62867.1745,Carte bancaire,5,17434.461833333335,True,50663.21232483962,3,71951.256,50293.7396,0,161327.38686299432,0,0,0,0
1250479a,30,2171169.42,72372.314,116615.53,3c6d55d95f,171.0,PME,True,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,INDUSTRIE MANUFACTURIÈRE,3.0,257304.87,113382.61,0.1,15,773081.85,51538.79,96520.13,3c6d55d95f,171.0,PRO,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,INDUSTRIE MANUFACTURIÈRE,6.0,419173.96,96520.13,2,0,0,6037.710470698099,1,25,19.0,-3.0,20095.399999999994,0,0.0,15,773081.85,51538.79,Chèque,30,2171169.42,72372.314,Carte bancaire,15,20833.524,True,84183.60317228509,2,69969.318,57897.851200000005,1,157059.57151667404,0,0,0,0
125255c6,18,1242045.34,69002.5188888889,119802.56,bf2edf7cee,167.0,GEI,False,SALARIE CADRE MOYEN,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,30,1227748.59,40924.953,95858.47,bf2edf7cee,167.0,GEI,False,SALARIE CADRE MOYEN,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,14.0,665227.3099999999,94106.95,1,0,0,2664.0374190707084,1,25,11.0,-14.0,25695.61,0,0.0,30,1227748.59,40924.953,Chèque,18,1242045.34,69002.5188888889,Virement,-12,28077.56588888889,True,90098.3331101088,5,71881.536,55202.01511111112,0,165806.41115699345,0,0,0,0
126b1e84,8,387534.52,48441.815,93181.56,329478a781,132.0,PRO,False,SALARIE HAUT CADRE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,5,243105.19,48621.038,90991.28,329478a781,132.0,Particuliers,False,SALARIE HAUT CADRE,S2 Premium,Unknown,ADMINISTRATION PUBLIQUE,3.0,132989.71,90991.28,1,0,0,41395.64223529988,1,25,22.0,-3.0,2190.279999999999,0,0.0,5,243105.19,48621.038,Chèque,8,387534.52,48441.815,Carte bancaire,3,-179.22299999999814,True,45786.77805480541,6,55908.935999999994,38753.452000000005,0,108160.54121930634,0,0,0,0
127ec945,20,1302657.34,65132.867000000006,116504.26,efab8c5559,171.0,PRO,False,JEUNE,S5 Univers,BANQUE DIGITALE,ENSEIGNEMENT,1.0,90792.36,90792.36,0.05,24,1007103.08,41962.628333333334,98196.08,efab8c5559,171.0,Particuliers,False,JEUNE,S5 Univers,BANQUE DIGITALE,ENSEIGNEMENT,13.0,544722.45,92659.8,1,0,0,40642.347293461,1,25,12.0,-12.0,23844.459999999992,0,0.0,24,1007103.08,41962.62833333333,Chèque,20,1302657.34,65132.867000000006,Carte bancaire,-4,23170.23866666667,True,52862.56350646755,6,69902.556,52106.293600000005,0,145447.12342444077,0,0,0,0
1295b3d1,30,1657494.18,55249.806,116976.97,58033f1fc2,96.0,TRE,False,RENTIER,S3 Essentiel,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,3,138599.72,46199.90666666667,62613.12,58033f1fc2,96.0,PRO,True,RENTIER,S3 Essentiel,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0,0,0,47851.68405128162,1,25,25.0,0.0,116976.97,0,0.0,3,138599.72,46199.90666666667,Espèces,30,1657494.18,55249.806,Carte bancaire,27,9049.899333333327,True,95383.76636260968,3,70186.182,44199.8448,0,200420.111563906,0,0,0,0
12a5a087,6,385362.29000000004,64227.04833333334,113806.41,c1bf86c86b,189.0,PRO,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,15,795241.36,53016.09066666666,90962.95,c1bf86c86b,189.0,GEI,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,INFORMATION ET COMMUNICATION,2.0,106532.62,78913.31,0,0,1,48271.35700846532,1,25,23.0,-2.0,34893.100000000006,0,0.0,15,795241.36,53016.09066666666,Virement,6,385362.29,64227.04833333334,Carte bancaire,-9,11210.957666666676,True,55893.12875291557,7,68283.846,51381.63866666667,0,147427.94562101204,0,0,0,0
12ba8df1,60,3546141.1599999997,59102.35266666666,118909.37,05c8007ef5,114.0,PRO,False,TRE SALARIE,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,6.0,363017.92,92907.12,0.1,22,1477247.9,67147.63181818182,93841.34,05c8007ef5,114.0,GEI,False,TRE SALARIE,S4 Avenir,Unknown,ADMINISTRATION PUBLIQUE,10.0,804437.44,93841.34,0,0,0,46664.661622959764,1,25,15.0,-4.0,25068.03,1,1.0,22,1477247.9,67147.63181818182,Chèque,60,3546141.16,59102.35266666666,Carte bancaire,38,-8045.279151515162,True,92943.97577133696,4,71345.62199999999,47281.88213333333,6,172148.46631669387,0,0,0,0
12c8651e,52,3060512.7,58856.01346153847,118435.22,c8aa75fb5d,137.0,TPE,False,SALARIE HAUT CADRE,S1 Excellence,Unknown,AUTRES ACTIVITÉS DE SERVICES,0.0,0.0,0.0,0.0,32,1130403.3599999999,35325.104999999996,80616.42,c8aa75fb5d,137.0,TRE,False,SALARIE HAUT CADRE,S1 Excellence,Unknown,AUTRES ACTIVITÉS DE SERVICES,10.0,348434.56,54754.41,0,0,1,46668.11992102365,1,25,15.0,-10.0,63680.81,0,0.0,32,1130403.36,35325.105,Carte bancaire,52,3060512.7,58856.01346153847,Carte bancaire,20,23530.90846153847,False,73734.37803314812,5,71061.132,47084.810769230775,0,171344.08553106064,0,0,0,0
12e48786,2,130221.73999999999,65110.869999999995,97670.14,877959077c,82.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,97670.14,97670.14,0.5,9,395309.06,43923.22888888889,96359.07,877959077c,82.0,TRE,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,4.0,166181.16,73252.42,1,1,0,46960.39231780737,1,25,21.0,-3.0,24417.72,1,1.0,9,395309.06,43923.22888888889,Chèque,2,130221.74,65110.87,Chèque,-7,21187.64111111111,False,31647.730941625116,5,58602.083999999995,52088.695999999996,1,121599.14465429788,0,0,0,0
12e67e6c,25,1320569.03,52822.7612,117408.86,0dc7f312d3,62.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,AUTRES ACTIVITÉS DE SERVICES,3.0,80661.45000000001,40011.39,0.12,7,364796.08999999997,52113.72714285714,95739.26,0dc7f312d3,62.0,TPE,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,AUTRES ACTIVITÉS DE SERVICES,2.0,127102.06999999999,95739.26,0,0,0,12329.019680244197,1,25,23.0,1.0,21669.600000000006,0,0.0,7,364796.09,52113.72714285714,Carte bancaire,25,1320569.03,52822.7612,Carte bancaire,18,709.0340571428605,False,59796.12906293,3,70445.31599999999,42258.20896,3,148607.48268398034,0,0,0,0
12e74316,25,1281958.0,51278.32,113468.64,96c0f474b8,73.0,PRO,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,7,428653.68,61236.24,91651.0,96c0f474b8,73.0,GEI,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,INFORMATION ET COMMUNICATION,1.0,87060.32,87060.32,1,0,0,18978.342629977407,1,25,24.0,-1.0,26408.319999999992,1,1.0,7,428653.68,61236.24,Carte bancaire,25,1281958.0,51278.32,Carte bancaire,18,-9957.919999999998,False,55839.51562142197,11,68081.184,41022.656,1,149916.53537693754,0,0,0,0
12e8ac2a,6,388970.59,64828.43166666667,115303.5,c1e4bdd50b,24.0,PME,False,SALARIE AGENT D EXECUTION,S4 Avenir,Unknown,INDUSTRIES EXTRACTIVES,0.0,0.0,0.0,0.0,10,450478.99,45047.899,95862.59,c1e4bdd50b,24.0,TRE,False,SALARIE AGENT D EXECUTION,S4 Avenir,Unknown,INDUSTRIES EXTRACTIVES,4.0,125090.78,67064.38,0,0,0,32006.12347875563,1,25,21.0,-4.0,48239.119999999995,1,0.0,10,450478.99,45047.899,Carte bancaire,6,388970.59,64828.43166666667,Agence,-4,19780.532666666677,True,51090.062929409054,5,69182.09999999999,51862.74533333334,0,157727.48696188652,0,0,0,0
13266090,20,1301561.96,65078.098,119678.62,230adeb811,218.0,TPE,True,TRE SALARIE,S4 Avenir,Unknown,HÉBERGEMENT ET RESTAURATION,0.0,0.0,0.0,0.0,32,1504015.44,47000.4825,98999.55,230adeb811,218.0,PRO,False,TRE SALARIE,S4 Avenir,Unknown,HÉBERGEMENT ET RESTAURATION,14.0,694091.94,77207.82,0,0,0,485.70598293331545,1,25,11.0,-14.0,42470.79999999999,0,0.0,32,1504015.44,47000.4825,Chèque,20,1301561.96,65078.098,Virement,-12,18077.6155,True,55722.0142020607,4,71807.17199999999,52062.4784,0,157015.53106518296,0,0,0,0
133aa65f,12,632190.34,52682.52833333333,114035.27,39d52acb6c,192.0,TPE,True,SALARIE HAUT CADRE,CLIENT INACTIF,Unknown,ACTIVITÉS IMMOBILIÈRES,1.0,11208.87,11208.87,0.08333333333333333,30,1782888.46,59429.615333333335,98774.56,39d52acb6c,192.0,Particuliers,True,SALARIE HAUT CADRE,CLIENT INACTIF,Unknown,ACTIVITÉS IMMOBILIÈRES,17.0,959382.64,98774.56,1,0,0,33893.58016359628,1,25,8.0,-16.0,15260.710000000006,1,1.0,30,1782888.46,59429.615333333335,Chèque,12,632190.34,52682.52833333333,Carte bancaire,-18,-6747.087000000007,True,51041.52334102963,1,68421.162,42146.022666666664,0,144644.88459270156,0,0,0,0
133ff651,7,416509.35,59501.33571428571,88237.13,0962e37a69,23.0,PRO,False,SALARIE HAUT CADRE,S4 Avenir,Unknown,PROD DISTRIB EAU GEST DECHET,0.0,0.0,0.0,0.0,11,399266.74,36296.976363636364,69609.49,0962e37a69,23.0,Particuliers,False,SALARIE HAUT CADRE,S4 Avenir,Unknown,PROD DISTRIB EAU GEST DECHET,4.0,83601.81,32586.12,0,0,0,2589.359144604003,1,25,21.0,-4.0,55651.01000000001,0,0.0,11,399266.74,36296.97636363637,Carte bancaire,7,416509.35,59501.33571428571,Carte bancaire,-4,23204.35935064935,False,49201.74021544687,3,52942.278,47601.06857142857,0,122141.96069546929,0,0,0,0
1351f86b,27,1610821.77,59660.06555555556,108894.45,65bb9569d4,138.0,PRO,False,COMMERCANT,CLIENT INACTIF,Unknown,AUTRES ACTIVITÉS DE SERVICES,3.0,132513.29,49754.73,0.1111111111111111,7,187481.62,26783.088571428572,56739.72,65bb9569d4,138.0,TRE,False,COMMERCANT,CLIENT INACTIF,Unknown,AUTRES ACTIVITÉS DE SERVICES,2.0,53417.97,39041.15,1,0,0,23297.590206006396,1,25,23.0,1.0,69853.29999999999,0,0.0,7,187481.62,26783.08857142857,Carte bancaire,27,1610821.77,59660.06555555556,Carte bancaire,20,32876.97698412699,False,67535.02285766132,3,65336.67,47728.052444444445,3,159081.94811159128,0,0,0,0
135e43c9,6,424315.63,70719.27166666667,102478.82,145786bcd5,37.0,GEI,True,SALARIE AGENT D EXECUTION,S3 Essentiel,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,1.0,28024.48,28024.48,0.16666666666666666,20,952454.9299999999,47622.746499999994,96321.14,145786bcd5,37.0,PME,True,SALARIE AGENT D EXECUTION,S3 Essentiel,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,6.0,240845.37,90549.44,0,0,0,49763.68151541909,1,25,19.0,-5.0,11929.380000000005,1,1.0,20,952454.93,47622.7465,Chèque,6,424315.63,70719.27166666667,Carte bancaire,-14,23096.525166666677,True,67554.96981661787,2,61487.292,56575.41733333334,0,136065.95104258333,0,0,0,0
1362713d,6,408683.77,68113.96166666667,96491.65,3f77f36244,151.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,BANQUE DIGITALE,INFORMATION ET COMMUNICATION,1.0,42256.87,42256.87,0.16666666666666666,28,1294394.57,46228.3775,93365.27,3f77f36244,151.0,PRO,True,SALARIE AGENT D EXECUTION,S5 Univers,BANQUE DIGITALE,INFORMATION ET COMMUNICATION,16.0,759704.64,93365.27,0,0,0,4829.311865612812,1,25,9.0,-15.0,3126.37999999999,1,1.0,28,1294394.57,46228.3775,Chèque,6,408683.77,68113.96166666667,QR Code / TuniPay,-22,21885.584166666667,True,71383.27017586962,5,57894.99,54491.16933333334,0,126802.08813669508,0,0,0,0
136cb193,22,1204632.81,54756.03681818182,117579.41,f426ff426a,198.0,TRE,False,SALARIE CADRE MOYEN,S5 Univers,Unknown,ADMINISTRATION PUBLIQUE,2.0,93760.31,81782.77,0.09090909090909091,30,1042981.95,34766.064999999995,99586.61,f426ff426a,198.0,GEI,False,SALARIE CADRE MOYEN,S5 Univers,Unknown,ADMINISTRATION PUBLIQUE,10.0,325362.9,99586.61,1,0,1,22085.875094061274,1,25,15.0,-8.0,17992.800000000003,1,1.0,30,1042981.95,34766.064999999995,Chèque,22,1204632.81,54756.03681818182,Carte bancaire,-8,19989.971818181824,True,76033.57394437437,5,70547.646,43804.829454545456,0,160412.4756702423,0,0,0,0
13785e2b,7,357361.08,51051.58285714286,112721.84,e30ed5b526,79.0,GEI,False,PME,NON SEGMENTE CORPO,Unknown,INDUSTRIE MANUFACTURIÈRE,0.0,0.0,0.0,0.0,23,1124050.73,48871.77086956522,98709.43,e30ed5b526,79.0,PME,False,PME,NON SEGMENTE CORPO,Unknown,INDUSTRIE MANUFACTURIÈRE,5.0,198477.36,80115.51,0,0,0,46029.12497229208,1,25,20.0,-5.0,32606.33,0,0.0,23,1124050.73,48871.77086956522,Carte bancaire,7,357361.08,51051.58285714286,Carte bancaire,-16,2179.8119875776392,False,72774.85209942606,3,67633.10399999999,40841.266285714286,0,152221.043957839,0,0,0,0
13859b94,11,531766.5599999999,48342.41454545454,116443.53,8a71f3c75d,179.0,Particuliers,True,SALARIE CADRE MOYEN,NOUVEAU CLIENT,Unknown,INDUSTRIE MANUFACTURIÈRE,1.0,79329.14,79329.14,0.09090909090909091,9,360789.58999999997,40087.73222222222,93624.64,8a71f3c75d,179.0,TRE,True,SALARIE CADRE MOYEN,NOUVEAU CLIENT,Unknown,INDUSTRIE MANUFACTURIÈRE,4.0,110946.59,59875.35,1,1,0,19650.176203227828,1,25,21.0,-3.0,56568.18,0,0.0,9,360789.59,40087.73222222222,Carte bancaire,11,531766.5599999999,48342.41454545454,Carte bancaire,2,8254.682323232322,False,42173.76380392807,4,69866.118,38673.93163636364,0,152169.21683119013,0,0,0,0
13869400,9,438401.32,48711.25777777778,109140.32,6060579d8a,52.0,TPE,True,TRE SALARIE,NON SEGMENTE,Unknown,INFORMATION ET COMMUNICATION,2.0,94300.73999999999,66362.73,0.2222222222222222,15,622897.94,41526.52933333333,98399.88,6060579d8a,52.0,PME,True,TRE SALARIE,NON SEGMENTE,Unknown,INFORMATION ET COMMUNICATION,7.0,321621.79,83359.87,0,0,0,25989.744241411976,1,25,18.0,-5.0,25780.45000000001,1,0.0,15,622897.94,41526.52933333333,Chèque,9,438401.32,48711.25777777778,Carte bancaire,-6,7184.728444444445,True,45107.63368386312,7,65484.192,38969.006222222226,1,140199.3492385349,0,0,0,0
1399e94a,9,499940.60000000003,55548.955555555556,113531.55,db84a83163,122.0,GEI,False,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,CONSTRUCTION,0.0,0.0,0.0,0.0,13,831774.85,63982.68076923077,90855.27,db84a83163,122.0,GEI,True,SALARIE AGENT D EXECUTION,S5 Univers,Unknown,CONSTRUCTION,5.0,318352.64,77982.94,0,0,0,21113.43853580286,1,25,20.0,-5.0,35548.61,1,1.0,13,831774.85,63982.68076923077,Chèque,9,499940.6,55548.95555555556,Carte bancaire,-4,-8433.725213675214,True,69961.75906602593,3,68118.93,44439.16444444445,0,159325.42876402749,0,0,0,0
139be2fc,11,715768.91,65069.90090909091,113583.52,66d8aaa879,45.0,TRE,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,10,389475.04,38947.504,73983.73,66d8aaa879,45.0,GEI,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,5.0,234903.08,65557.46,1,1,0,20510.84567395227,1,25,20.0,-5.0,48026.06,1,1.0,10,389475.04,38947.504,Chèque,11,715768.91,65069.90090909091,Carte bancaire,1,26122.39690909091,True,67845.20473979201,3,68150.112,52055.92072727273,0,163067.41985076293,0,0,0,0
13b2c8b6,27,1936981.6300000001,71740.06037037038,117066.46,136d9da9b6,139.0,PME,True,JEUNE,CLIENT INACTIF,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,1.0,17377.48,17377.48,0.037037037037037035,26,1379469.25,53056.50961538462,98067.29,136d9da9b6,139.0,TPE,True,JEUNE,CLIENT INACTIF,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,10.0,512780.47,98067.29,0,0,0,22736.416767260205,1,25,15.0,-9.0,18999.170000000013,0,0.0,26,1379469.25,53056.50961538462,Chèque,27,1936981.63,71740.06037037038,Carte bancaire,1,18683.550754985765,True,87137.30550331005,5,70239.876,57392.04829629631,0,158424.6004446361,0,0,0,0
13d4b0ac,11,716272.13,65115.648181818186,109546.79,3a4a0934a5,115.0,GEI,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,1.0,77428.61,77428.61,0.09090909090909091,11,457644.17,41604.01545454545,85274.23,3a4a0934a5,115.0,PRO,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,2.0,92028.72,75059.61,0,0,0,2124.366611870948,1,25,23.0,-1.0,34487.17999999999,0,0.0,11,457644.17,41604.01545454545,Carte bancaire,11,716272.13,65115.648181818186,Carte bancaire,0,23511.632727272736,False,74771.89037688251,6,65728.074,52092.51854545455,0,149775.01755243237,0,0,0,0
13da81af,12,719408.36,59950.69666666666,115072.28,01c019925d,16.0,Particuliers,False,TRE SALARIE,CLIENT INACTIF,Unknown,INDUSTRIE MANUFACTURIÈRE,2.0,139420.06,79761.38,0.16666666666666666,17,733982.08,43175.416470588236,97893.59,01c019925d,16.0,TRE,True,TRE SALARIE,CLIENT INACTIF,Unknown,INDUSTRIE MANUFACTURIÈRE,9.0,317650.67,97893.59,0,0,0,38335.63624153514,1,25,16.0,-7.0,17178.690000000002,1,0.0,17,733982.08,43175.41647058824,Chèque,12,719408.36,59950.69666666666,Carte bancaire,-5,16775.280196078427,True,43644.05443725284,3,69043.368,47960.55733333333,0,143443.77176393758,0,0,0,0
1410f9ab,5,361691.31,72338.262,104472.05,46a26db9ac,121.0,Particuliers,True,SALARIE CADRE MOYEN,S4 Avenir,Unknown,INFORMATION ET COMMUNICATION,0.0,0.0,0.0,0.0,20,1002700.57,50135.0285,95830.36,46a26db9ac,121.0,Particuliers,False,SALARIE CADRE MOYEN,S4 Avenir,Unknown,INFORMATION ET COMMUNICATION,5.0,250539.95,70644.17,1,0,0,41674.05656557115,1,25,20.0,-5.0,33827.880000000005,0,0.0,20,1002700.57,50135.0285,Chèque,5,361691.31,72338.262,Carte bancaire,-15,22203.2335,True,35811.37109109261,3,62683.229999999996,57870.6096,0,128302.79460122889,0,0,0,0
14132c72,13,893026.45,68694.3423076923,117788.27,b559a0db3e,234.0,TPE,False,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,0.0,0.0,0.0,0.0,25,1014852.71,40594.1084,97290.83,b559a0db3e,234.0,PRO,True,SALARIE CADRE MOYEN,S3 Essentiel,Unknown,ADMINISTRATION PUBLIQUE,10.0,457680.79,87079.77,0,0,0,709.674101561375,1,25,15.0,-10.0,30708.5,0,0.0,25,1014852.71,40594.1084,Chèque,13,893026.45,68694.3423076923,Carte bancaire,-12,28100.23390769231,True,46605.63515770078,5,70672.962,54955.47384615385,0,146730.66627216278,0,0,0,0
141a8a79,11,696557.48,63323.40727272727,112755.1,1c45ef1ffe,177.0,TRE,False,JEUNE,S5 Univers,Unknown,ENSEIGNEMENT,1.0,60713.88,60713.88,0.09090909090909091,29,1521832.28,52476.9751724138,95575.19,1c45ef1ffe,177.0,GEI,False,JEUNE,S5 Univers,Unknown,ENSEIGNEMENT,13.0,601885.68,86541.73,1,0,0,37951.83272102297,1,25,12.0,-12.0,26213.37000000001,1,1.0,29,1521832.28,52476.9751724138,Chèque,11,696557.48,63323.40727272727,Carte bancaire,-18,10846.432100313476,True,61794.789502652886,4,67653.06,50658.72581818182,0,151494.46607251797,0,0,0,0
143c06e4,1,55095.36,55095.36,55095.36,0198374d21,5.0,Particuliers,False,SALARIE HAUT CADRE,S5 Univers,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,0.0,0.0,0.0,0.0,16,868500.36,54281.2725,94592.48,0198374d21,5.0,TPE,True,SALARIE HAUT CADRE,S5 Univers,Unknown,SANTÉ HUMAINE ET ACTION SOCIAL,8.0,498476.94,90811.1,0,0,0,32864.81366138451,1,25,17.0,-8.0,-35715.740000000005,0,0.0,16,868500.36,54281.2725,Chèque,1,55095.36,55095.36,Carte bancaire,-15,814.0875000000015,True,31708.955502942536,5,33057.216,44076.288,0,49071.516918447334,0,0,0,0
143cf659,23,1299195.91,56486.77869565217,116542.33,672905a2f0,124.0,GEI,False,ASSOCIATION ET AMBASSADES,S3 Essentiel,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,2.0,119897.55,112927.49,0.08695652173913043,9,446390.15,49598.90555555556,95756.63,672905a2f0,124.0,PME,True,ASSOCIATION ET AMBASSADES,S3 Essentiel,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,3.0,181337.88,71567.28,1,0,0,30895.735634930006,1,25,22.0,-1.0,44975.05,1,1.0,9,446390.15,49598.90555555556,Chèque,23,1299195.91,56486.77869565217,Carte bancaire,14,6887.873140096606,True,91039.4225330306,4,69925.398,45189.42295652174,3,176013.15936879098,0,0,0,0
14400df6,14,944718.47,67479.8907142857,117076.16,bb512e1724,125.0,TRE,True,RETRAITE,S3 Essentiel,Unknown,INFORMATION ET COMMUNICATION,3.0,219901.24,117076.16,0.21428571428571427,8,338329.75,42291.21875,88650.19,bb512e1724,125.0,PRO,False,RETRAITE,S3 Essentiel,Unknown,INFORMATION ET COMMUNICATION,2.0,89658.43,75495.14,0,0,0,31412.99818587755,1,25,23.0,1.0,41581.020000000004,0,0.0,8,338329.75,42291.21875,Carte bancaire,14,944718.47,67479.8907142857,Virement,6,25188.671964285702,True,82557.60581729666,3,70245.696,53983.91257142857,3,165201.72035158364,0,0,0,0
1440d520,15,798754.52,53250.30133333334,104907.97,3784606a58,123.0,TRE,True,SALARIE CADRE MOYEN,S5 Univers,BANQUE DIGITALE,ENSEIGNEMENT,3.0,163012.41,82323.81,0.2,27,1558010.46,57704.09111111111,99769.64,3784606a58,123.0,TPE,False,SALARIE CADRE MOYEN,S5 Univers,BANQUE DIGITALE,ENSEIGNEMENT,12.0,728155.71,99769.64,0,0,2,716.0634183531134,1,25,13.0,-9.0,5138.330000000002,0,0.0,27,1558010.46,57704.09111111111,Chèque,15,798754.52,53250.30133333334,Carte bancaire,-12,-4453.789777777776,True,66776.6178828875,6,62944.782,42600.24106666667,0,130143.92071749757,0,0,0,0
1486110c,34,2352717.42,69197.57117647059,116213.05,6ff89f7e32,189.0,PME,False,PROFESSIONNEL SANTE,S1 Excellence,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,0.0,0.0,0.0,0.0,26,1526219.6,58700.75384615385,93396.49,6ff89f7e32,189.0,PRO,False,PROFESSIONNEL SANTE,S1 Excellence,Unknown,COMM ET RÉPAR AUTOS MOTOCYCL,10.0,783120.4199999999,93396.49,1,0,0,25709.092841281537,1,25,15.0,-10.0,22816.559999999998,0,0.0,26,1526219.6,58700.75384615385,Chèque,34,2352717.42,69197.57117647059,Carte bancaire,8,10496.817330316742,True,96864.60425773892,1,69727.83,55358.05694117647,0,162791.23871437236,0,0,0,0
148c63ef,84,4922329.32,58599.158571428576,103476.39,5288d7a0b0,61.0,PRO,True,TRE SALARIE,S2 Premium,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,3.0,303373.47000000003,101124.49,0.03571428571428571,42,2799148.38,66646.39,95031.84,5288d7a0b0,61.0,TRE,False,TRE SALARIE,S2 Premium,Unknown,ACTIV FINANCIÈRES ET ASSURANCE,6.0,431093.27999999997,77235.87,1,2,0,4818.718597293009,1,25,19.0,-3.0,26240.520000000004,1,0.0,42,2799148.38,66646.39,Carte bancaire,84,4922329.32,58599.158571428576,Virement,42,-8047.231428571424,True,115804.333807483,5,62085.833999999995,46879.32685714286,3,161260.76552999765,0,0,0,0
149569c9,6,195426.18,32571.03,63750.54,fc197142ab,151.0,GEI,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,1.0,6261.58,6261.58,0.16666666666666666,4,65210.259999999995,16302.564999999999,37739.31,fc197142ab,151.0,Particuliers,False,JEUNE,S5 Univers,BANQUE DIGITALE,AUTRES ACTIVITÉS DE SERVICES,1.0,22379.48,22379.48,1,0,0,29627.712545667197,1,25,24.0,0.0,41371.06,0,0.0,4,65210.26,16302.565,Virement,6,195426.18,32571.03,Virement,2,16268.465,False,66997.66970611078,4,38250.324,26056.824,1,93170.74802162571,0,0,0,0
