client_id,hist_transaction_count,hist_total_amount,hist_avg_amount,hist_preferred_method,curr_transaction_count,curr_total_amount,curr_avg_amount,curr_preferred_method,transaction_frequency_change,avg_amount_change,method_changed
2cd98bf5,7,363515.59,51930.798571428575,Chèque,28,1777735.47,63490.5525,Carte bancaire,21,11559.753928571423,True
2d02a647,15,746976.01,49798.40066666667,Chèque,11,752266.6900000001,68387.88090909092,Carte bancaire,-4,18589.48024242425,True
2d2d3f6e,10,447292.29,44729.229,Chèque,12,376930.02999999997,31410.83583333333,Carte bancaire,2,-13318.393166666669,True
2d43a035,7,434389.82,62055.688571428575,Carte bancaire,6,412471.93,68745.32166666667,Carte bancaire,-1,6689.633095238096,False
2d50fa2b,11,684852.4299999999,62259.31181818181,Chèque,2,154971.54,77485.77,Carte bancaire,-9,15226.45818181819,True
2d6c528f,12,572487.46,47707.28833333333,Chèque,26,1322495.74,50865.22076923077,Carte bancaire,14,3157.932435897441,True
2d83511e,22,1089777.9,49535.359090909085,Chèque,4,130391.18000000001,32597.795000000002,Virement,-18,-16937.564090909083,True
2d8f5af5,23,1046785.5599999999,45512.41565217391,Chèque,3,243957.84,81319.28,Virement,-20,35806.864347826086,True
2d9cdf69,10,444389.66000000003,44438.966,Carte bancaire,4,321906.89,80476.7225,Carte bancaire,-6,36037.7565,False
2dad5678,25,1304457.98,52178.3192,Chèque,29,2129691.56,73437.64,Carte bancaire,4,21259.3208,True
2dc02deb,6,168474.83000000002,28079.138333333336,Chèque,6,268926.66,44821.10999999999,Carte bancaire,0,16741.971666666657,True
2dc6a898,18,788465.25,43803.625,Carte bancaire,7,333427.55,47632.50714285714,Carte bancaire,-11,3828.882142857139,False
2df9f4ad,11,557337.47,50667.042727272725,Chèque,13,1008787.17,77599.01307692307,Virement,2,26931.97034965035,True
2dfc454d,5,273639.7,54727.94,Carte bancaire,17,1011984.78,59528.516470588234,Virement,12,4800.576470588232,True
2e03f02f,28,1286303.0,45939.392857142855,Carte bancaire,38,2285968.08,60157.05473684211,Carte bancaire,10,14217.661879699255,False
2e2ce16b,6,242330.34,40388.39,Chèque,40,2336124.88,58403.121999999996,Carte bancaire,34,18014.731999999996,True
2e51becd,4,233546.91,58386.7275,Chèque,21,1302423.33,62020.158571428576,Carte bancaire,17,3633.431071428575,True
2e555be6,18,909023.67,50501.315,Chèque,33,1848285.8699999999,56008.66272727272,Carte bancaire,15,5507.347727272718,True
2e5d270b,21,890361.53,42398.1680952381,Chèque,18,1242902.11,69050.11722222222,Carte bancaire,-3,26651.949126984124,True
2e82d545,6,385800.01,64300.00166666667,Carte bancaire,5,348875.18,69775.036,Carte bancaire,-1,5475.034333333322,False
2eb6698d,5,245993.40999999997,49198.68199999999,Chèque,6,311137.94999999995,51856.32499999999,Carte bancaire,1,2657.6429999999964,True
2ebdc442,20,1153209.54,57660.477,Carte bancaire,4,393740.83999999997,98435.20999999999,Virement,-16,40774.73299999999,True
2ebfe24b,21,961944.9,45806.9,Chèque,9,394905.99,43878.44333333333,Carte bancaire,-12,-1928.4566666666724,True
2ee35481,9,589111.4299999999,65456.82555555555,Espèces,11,754062.28,68551.11636363636,Carte bancaire,2,3094.290808080812,True
2ee3f61e,12,453293.92,37774.49333333333,Carte bancaire,15,709420.74,47294.716,Carte bancaire,3,9520.222666666668,False
2f020260,1,91206.78,91206.78,Chèque,15,887558.63,59170.575333333334,Virement,14,-32036.204666666665,True
2f339686,12,648731.57,54060.964166666665,Chèque,10,564671.99,56467.199,Agence,-2,2406.2348333333357,True
2f35bb8b,13,549050.9199999999,42234.686153846145,Chèque,10,622768.52,62276.852,Carte bancaire,-3,20042.165846153854,True
2f69d629,5,270094.1,54018.81999999999,Espèces,13,839863.89,64604.914615384616,Virement,8,10586.094615384623,True
2f6abcbf,14,764157.3300000001,54582.666428571436,Chèque,7,354287.36,50612.479999999996,Carte bancaire,-7,-3970.18642857144,True
2f6b4942,14,764413.83,54600.987857142856,Carte bancaire,14,922096.62,65864.04428571429,Virement,0,11263.056428571435,True
2f7999ee,23,965164.53,41963.675217391305,Carte bancaire,23,1260109.35,54787.36304347827,Carte bancaire,0,12823.687826086963,False
2f95a418,14,702997.41,50214.10071428572,Carte bancaire,27,1692306.53,62678.01962962963,Carte bancaire,13,12463.918915343907,False
2fb8c783,5,98277.45,19655.489999999998,QR Code / TuniPay,27,1687857.7,62513.248148148145,Carte bancaire,22,42857.75814814815,True
2fbde926,3,210538.93,70179.64333333333,Chèque,22,1475474.31,67067.0140909091,Carte bancaire,19,-3112.6292424242274,True
2fc9437c,6,363122.11,60520.35166666666,Chèque,24,1324366.93,55181.955416666664,Carte bancaire,18,-5338.396249999998,True
2feb5120,15,733903.85,48926.92333333333,Chèque,22,1436075.67,65276.16681818182,Carte bancaire,7,16349.243484848485,True
2fecd97a,20,803910.38,40195.519,Chèque,6,284569.72,47428.28666666666,Virement,-14,7232.767666666659,True
300dd3fa,13,645722.23,49670.940769230765,Chèque,15,1190551.33,79370.08866666668,Virement,2,29699.147897435912,True
3019690f,8,500337.03,62542.12875,Carte bancaire,11,550734.54,50066.77636363637,Carte bancaire,3,-12475.352386363636,False
30258835,25,1009674.4,40386.976,Chèque,15,750190.02,50012.668,Carte bancaire,-10,9625.691999999995,True
302cdecc,17,750724.25,44160.25,Chèque,10,572130.72,57213.072,Carte bancaire,-7,13052.822,True
303c0a57,26,1167975.52,44922.13538461539,Chèque,1,86046.69,86046.69,Carte bancaire,-25,41124.554615384615,True
3042a02b,4,236598.12,59149.53,Chèque,28,1514509.52,54089.625714285714,Carte bancaire,24,-5059.904285714285,True
3049e315,30,1610544.24,53684.808,Chèque,23,1590632.08,69157.91652173913,Carte bancaire,-7,15473.10852173913,True
30669396,24,1067780.48,44490.85333333333,Chèque,27,1527174.97,56562.03592592593,Carte bancaire,3,12071.182592592595,True
307381af,14,628202.99,44871.64214285714,Carte bancaire,15,918052.49,61203.49933333333,Carte bancaire,1,16331.857190476192,False
30f79f28,15,995745.1900000001,66383.01266666668,Chèque,17,696153.41,40950.2005882353,Carte bancaire,2,-25432.81207843138,True
3100f522,4,202833.39,50708.3475,Carte bancaire,7,505921.9,72274.55714285714,Carte bancaire,3,21566.20964285714,False
311be2a2,7,290464.33,41494.904285714285,Carte bancaire,2,82541.51999999999,41270.759999999995,Agence,-5,-224.14428571429016,True
3121608e,17,926953.88,54526.69882352941,Carte bancaire,17,928434.58,54613.79882352941,Carte bancaire,0,87.09999999999854,False
313d7e65,7,467909.38,66844.19714285714,Carte bancaire,2,123821.16,61910.58,Carte bancaire,-5,-4933.61714285714,False
3163edf7,7,341515.93,48787.99,Carte bancaire,12,601922.98,50160.24833333333,Carte bancaire,5,1372.2583333333314,False
316e7060,13,663901.6,51069.35384615384,Carte bancaire,4,300152.69,75038.1725,Carte bancaire,-9,23968.81865384616,False
3179f61a,11,491514.81,44683.16454545454,Carte bancaire,22,1280961.59,58225.526818181825,Carte bancaire,11,13542.362272727281,False
3184db97,23,1216893.1199999999,52908.39652173912,Chèque,9,515155.62,57239.513333333336,Carte bancaire,-14,4331.116811594213,True
318d6d3f,14,805048.35,57503.45357142857,Carte bancaire,23,1383295.41,60143.27869565217,Carte bancaire,9,2639.8251242236,False
31978b06,2,55167.34,27583.67,Espèces,20,1286732.09,64336.6045,Carte bancaire,18,36752.9345,True
31a01a4c,13,604863.02,46527.92461538462,Chèque,15,841413.9199999999,56094.26133333333,Carte bancaire,2,9566.33671794871,True
31a3c630,24,880883.1,36703.4625,Carte bancaire,20,1306805.26,65340.263,Carte bancaire,-4,28636.800499999998,False
31b3efdf,14,819481.9299999999,58534.42357142857,Carte bancaire,4,221244.21000000002,55311.052500000005,QR Code / TuniPay,-10,-3223.3710714285626,True
31c29778,22,964617.94,43846.27,Virement,19,947513.78,49869.146315789476,Carte bancaire,-3,6022.876315789479,True
31d5fb32,10,491396.55000000005,49139.655000000006,Carte bancaire,3,254424.0,84808.0,Carte bancaire,-7,35668.344999999994,False
32053f6a,5,137724.06,27544.811999999998,Carte bancaire,4,219033.19,54758.2975,Carte bancaire,-1,27213.485500000003,False
320df0bb,30,1538219.58,51273.986000000004,Carte bancaire,5,305652.7,61130.54,Carte bancaire,-25,9856.553999999996,False
3214fa68,25,1233979.02,49359.1608,Chèque,10,555322.98,55532.297999999995,Agence,-15,6173.137199999997,True
32153412,7,390342.41000000003,55763.20142857143,Chèque,9,523530.83999999997,58170.09333333333,Carte bancaire,2,2406.8919047618983,True
32163132,7,474720.94,67817.27714285714,Chèque,2,176624.15,88312.075,Agence,-5,20494.797857142854,True
321c03ad,20,1106932.99,55346.6495,Chèque,6,304061.36,50676.89333333333,Carte bancaire,-14,-4669.756166666666,True
326a5f43,17,853854.05,50226.708823529414,Carte bancaire,9,515783.5,57309.27777777778,Carte bancaire,-8,7082.568954248367,False
326c0c0b,18,779731.0900000001,43318.393888888895,Chèque,6,346757.81,57792.96833333333,Carte bancaire,-12,14474.574444444435,True
326deef6,32,1819412.26,56856.633125,Chèque,14,1420002.46,101428.74714285714,Espèces,-18,44572.114017857144,True
3275ba23,15,594156.79,39610.45266666667,Chèque,6,425907.37,70984.56166666666,Carte bancaire,-9,31374.10899999999,True
327b8b64,21,1055710.56,50271.93142857143,Carte bancaire,21,1220250.12,58107.14857142857,Carte bancaire,0,7835.2171428571455,False
32a9dcad,22,1173884.41,53358.38227272727,Chèque,23,1585786.72,68947.24869565218,Carte bancaire,1,15588.866422924904,True
32add44b,30,1836477.21,61215.907,Carte bancaire,21,1277497.23,60833.201428571425,Carte bancaire,-9,-382.70557142857433,False
32ccab09,12,789776.67,65814.7225,Chèque,25,1456882.95,58275.318,Carte bancaire,13,-7539.404500000004,True
32eb3922,10,443507.28,44350.728,Chèque,5,164708.69,32941.738,Carte bancaire,-5,-11408.990000000005,True
32fd1d1b,6,205378.66999999998,34229.77833333333,Chèque,6,409848.13,68308.02166666667,Espèces,0,34078.24333333334,True
3317f57a,10,580099.04,58009.904,Chèque,14,786538.41,56181.315,Virement,4,-1828.589,True
3338a0dc,7,298472.63,42638.94714285714,Chèque,15,1064219.7,70947.98,Virement,8,28309.032857142854,True
33417d7f,4,264981.95,66245.4875,Chèque,3,294641.82,98213.94,Agence,-1,31968.4525,True
334c68ce,10,367600.07,36760.007,Chèque,15,816831.23,54455.41533333333,Virement,5,17695.408333333333,True
334f121a,11,506745.79,46067.79909090909,Chèque,18,1145817.88,63656.54888888888,Carte bancaire,7,17588.74979797979,True
3356d5fe,14,392418.2,28029.87142857143,Chèque,21,1055487.35,50261.30238095239,Carte bancaire,7,22231.430952380957,True
336af2db,10,522038.76,52203.876000000004,Carte bancaire,11,611238.9299999999,55567.175454545446,Carte bancaire,1,3363.299454545442,False
3388027a,13,410416.63,31570.510000000002,Chèque,5,400853.74,80170.74799999999,Carte bancaire,-8,48600.23799999999,True
3391cd0b,3,134609.36,44869.78666666666,Chèque,11,609215.97,55383.27,Carte bancaire,8,10513.483333333337,True
339b6589,7,362554.12,51793.44571428571,Carte bancaire,22,1235658.2,56166.281818181815,Carte bancaire,15,4372.836103896101,False
33ad3ea4,9,386617.02,42957.44666666667,Chèque,7,474914.83,67844.97571428571,Carte bancaire,-2,24887.529047619042,True
33e993f4,15,630423.44,42028.22933333333,Chèque,19,1504498.72,79184.14315789474,Carte bancaire,4,37155.91382456141,True
33ea82b5,14,666562.27,47611.59071428572,Chèque,27,1466771.15,54324.857407407406,Carte bancaire,13,6713.266693121688,True
33efb237,6,245347.47,40891.245,Chèque,16,799991.1799999999,49999.448749999996,Carte bancaire,10,9108.203749999993,True
33fee94a,58,2527845.66,43583.54586206897,Chèque,8,228848.2,28606.025,Carte bancaire,-50,-14977.520862068966,True
3404c4e9,7,328711.20999999996,46958.74428571428,Chèque,23,1256086.53,54612.45782608696,Carte bancaire,16,7653.713540372679,True
3410733e,58,2524521.34,43526.229999999996,Chèque,12,770142.88,64178.573333333334,Carte bancaire,-46,20652.343333333338,True
341ac210,16,850764.21,53172.763125,Chèque,15,758271.09,50551.405999999995,Carte bancaire,-1,-2621.3571250000023,True
34252213,16,654691.43,40918.214375,Carte bancaire,11,673577.77,61234.34272727273,Carte bancaire,-5,20316.128352272724,False
3466f418,5,198679.06,39735.812,Chèque,11,643165.25,58469.568181818184,Virement,6,18733.756181818186,True
347f5a35,5,184407.5,36881.5,Carte bancaire,15,914690.28,60979.352,Carte bancaire,10,24097.852,False
34932001,36,1435506.92,39875.19222222222,Chèque,4,419116.38,104779.095,Carte bancaire,-32,64903.90277777778,True
34983af2,5,206014.61,41202.922,Virement,13,689369.41,53028.416153846156,Carte bancaire,8,11825.494153846157,True
34b0eb9f,21,1180803.27,56228.72714285714,Virement,6,322984.41000000003,53830.73500000001,Carte bancaire,-15,-2397.9921428571324,True
34b10be5,18,827465.33,45970.29611111111,Chèque,27,1338391.97,49570.072962962964,Carte bancaire,9,3599.776851851857,True
34ba9d31,6,306404.33,51067.388333333336,Chèque,15,847092.9,56472.86,Carte bancaire,9,5405.4716666666645,True
34c1709e,5,182713.82,36542.764,Carte bancaire,6,424467.64,70744.60666666667,Carte bancaire,1,34201.84266666667,False
34e88c2a,12,522077.73,43506.4775,Chèque,13,739782.37,56906.336153846154,Virement,1,13399.858653846153,True
34ed4b52,16,669150.53,41821.908125,Chèque,3,192923.32,64307.77333333334,Virement,-13,22485.865208333336,True
35075b83,28,1358740.51,48526.44678571429,Carte bancaire,19,1176329.03,61912.054210526316,Carte bancaire,-9,13385.607424812028,False
350effe8,13,626418.0,48186.0,Chèque,13,765127.4,58855.95384615385,Carte bancaire,0,10669.953846153847,True
3512ae7a,14,847967.91,60569.13642857143,Chèque,1,92.53,92.53,QR Code / TuniPay,-13,-60476.60642857143,True
35171c2e,11,568250.03,51659.093636363636,Virement,9,461971.4,51330.15555555556,Carte bancaire,-2,-328.93808080807503,True
3540126f,12,642021.97,53501.83083333333,Carte bancaire,21,1209471.89,57593.899523809516,Virement,9,4092.0686904761824,True
3550d062,30,1556415.9,51880.53,Chèque,5,233900.69,46780.138,Carte bancaire,-25,-5100.392,True
3566c1b3,23,1054250.79,45836.99086956522,Chèque,27,1687377.26,62495.45407407408,Carte bancaire,4,16658.46320450886,True
35769a69,18,840889.67,46716.09277777778,Chèque,3,254713.13,84904.37666666666,Virement,-15,38188.28388888888,True
357d3042,3,127372.68,42457.56,Carte bancaire,8,465913.77,58239.22125,Carte bancaire,5,15781.661250000005,False
3583ca8f,8,373202.49,46650.31125,Chèque,30,1934624.5,64487.48333333333,Carte bancaire,22,17837.17208333333,True
35b2ce4d,20,1127744.67,56387.233499999995,Carte bancaire,11,720297.08,65481.55272727273,Carte bancaire,-9,9094.319227272732,False
35bda0ac,23,1149119.31,49961.709130434785,Carte bancaire,12,325169.91,27097.492499999997,Carte bancaire,-11,-22864.21663043479,False
35cd8e12,14,716217.35,51158.38214285714,Chèque,29,2062261.48,71112.46482758621,Carte bancaire,15,19954.082684729074,True
35e29806,5,198586.72,39717.344,Chèque,17,1056309.61,62135.859411764715,Carte bancaire,12,22418.515411764718,True
35e9586e,9,474888.70999999996,52765.41222222222,Chèque,21,1207465.6099999999,57498.36238095238,Carte bancaire,12,4732.9501587301565,True
35ee0f0b,12,785538.81,65461.567500000005,Chèque,15,824447.44,54963.16266666666,Virement,3,-10498.404833333341,True
35f0f304,16,826869.84,51679.365,Virement,15,1107750.04,73850.00266666667,Carte bancaire,-1,22170.63766666667,True
364075ba,15,833190.36,55546.024,Chèque,11,620556.87,56414.26090909091,Carte bancaire,-4,868.2369090909124,True
364cdf50,14,602847.99,43060.57071428571,Chèque,18,1313424.07,72968.0038888889,Carte bancaire,4,29907.433174603182,True
3658cf57,14,815895.44,58278.24571428571,Chèque,30,1577259.2,52575.306666666664,Carte bancaire,16,-5702.939047619046,True
3659c3ad,44,2282355.78,51871.72227272727,Carte bancaire,52,3437350.86,66102.90115384615,Carte bancaire,8,14231.178881118882,False
365ef0e3,5,294688.14,58937.628000000004,Espèces,15,734393.54,48959.56933333333,Virement,10,-9978.058666666671,True
366ef69a,12,562147.66,46845.638333333336,Chèque,28,1523324.46,54404.445,Carte bancaire,16,7558.806666666664,True
3671608b,2,104330.05,52165.025,Espèces,19,890761.1,46882.163157894734,Virement,17,-5282.861842105267,True
368bcf34,10,506340.76,50634.076,Chèque,6,298498.3,49749.71666666667,Carte bancaire,-4,-884.3593333333338,True
3690614d,14,610157.22,43582.65857142857,Chèque,20,1140724.14,57036.206999999995,Virement,6,13453.548428571426,True
3693219b,5,248460.19,49692.038,Agence,27,1335430.69,49460.39592592592,Carte bancaire,22,-231.64207407407957,True
36ac6ae9,25,1208504.13,48340.165199999996,Chèque,15,662049.31,44136.62066666667,Carte bancaire,-10,-4203.544533333326,True
36b22d65,14,487050.93,34789.35214285714,Chèque,15,823284.96,54885.664,Carte bancaire,1,20096.311857142857,True
36e26c08,21,905223.43,43105.87761904762,Chèque,29,1526307.93,52631.307931034484,Carte bancaire,8,9525.430311986864,True
36e2d04e,8,282075.77,35259.47125,Espèces,22,1179246.59,53602.11772727273,Carte bancaire,14,18342.646477272727,True
36f8562b,11,539490.67,49044.60636363637,Carte bancaire,13,653347.23,50257.479230769226,Carte bancaire,2,1212.8728671328572,False
37009008,10,387088.4,38708.840000000004,Chèque,26,1480262.84,56933.18615384616,Carte bancaire,16,18224.346153846156,True
3704c310,11,812763.62,73887.60181818182,Carte bancaire,6,485954.96,80992.49333333333,Carte bancaire,-5,7104.89151515151,False
370ceedb,11,447580.97,40689.179090909085,Chèque,12,697602.1799999999,58133.51499999999,Carte bancaire,1,17444.335909090907,True
37136ed7,16,681259.98,42578.74875,Chèque,18,1102330.23,61240.56833333333,Carte bancaire,2,18661.81958333333,True
371d2776,7,245999.69,35142.81285714286,Chèque,2,71761.15999999999,35880.579999999994,Virement,-5,737.7671428571339,True
373fbec6,12,671855.06,55987.92166666667,Carte bancaire,12,935091.72,77924.31,Carte bancaire,0,21936.38833333333,False
374b9ca0,26,1280447.25,49247.971153846156,Chèque,4,74232.88,18558.22,QR Code / TuniPay,-22,-30689.751153846155,True
37587675,7,342842.07,48977.438571428575,Carte bancaire,12,707422.51,58951.87583333333,Carte bancaire,5,9974.437261904757,False
378e559b,26,1334129.91,51312.68884615384,Carte bancaire,13,749659.8099999999,57666.13923076923,Carte bancaire,-13,6353.450384615389,False
379089999999999999475712,14,532538.32,38038.451428571425,Virement,10,678366.4,67836.64,Carte bancaire,-4,29798.188571428575,True
37a1da3f,6,355565.92,59260.986666666664,Chèque,5,417646.88,83529.376,Virement,-1,24268.38933333334,True
37cc326d,4,229773.16999999998,57443.292499999996,Carte bancaire,10,647888.09,64788.808999999994,Carte bancaire,6,7345.516499999998,False
37d9178f,44,2310249.38,52505.667727272725,Chèque,2,198275.6,99137.8,Virement,-42,46632.13227272728,True
37da8ef4,12,523516.71,43626.3925,Carte bancaire,2,207555.49,103777.745,Carte bancaire,-10,60151.35249999999,False
380b7fbf,15,856573.41,57104.894,Carte bancaire,6,549378.27,91563.045,Carte bancaire,-9,34458.151,False
